Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,City
1/14/2012 4:00,-13.4,-18.9,63,20,16.1,100.26,Snow,Los Angeles
1/14/2012 5:00,-14.3,-19.8,63,24,25,100.39,Cloudy,Chicago
1/14/2012 6:00,-15.2,-20.6,63,24,25,100.6,Cloudy,Houston
1/14/2012 7:00,-16.8,-22.2,63,26,25,100.73,Mostly Cloudy,Phoenix
1/14/2012 8:00,-17.9,-23.5,62,20,24.1,100.84,Mostly Cloudy,Philadelphia
1/14/2012 9:00,-18,-23.6,61,19,24.1,100.97,Cloudy,San Antonio
1/14/2012 10:00,-18,-23.9,60,22,24.1,101.08,Mostly Cloudy,San Diego
1/14/2012 11:00,-17.8,-23.9,59,20,24.1,101.14,Mostly Cloudy,Dallas
1/14/2012 12:00,-17.5,-23.8,58,20,48.3,101.16,Mostly Cloudy,San Jose
1/14/2012 13:00,-17.1,-24.1,55,17,48.3,101.18,Mainly Clear,Austin
1/14/2012 14:00,-16.7,-23.4,56,17,48.3,101.2,Mostly Cloudy,Jacksonville
1/14/2012 15:00,-16.7,-23.4,56,22,48.3,101.24,Mostly Cloudy,Fort Worth
1/14/2012 16:00,-16.7,-24.3,52,19,24.1,101.3,Mostly Cloudy,Columbus
1/14/2012 17:00,-17.4,-24.4,54,13,25,101.36,Mostly Cloudy,Charlotte
1/14/2012 18:00,-17.7,-24.3,56,20,25,101.46,Mainly Clear,New York
1/14/2012 19:00,-18.3,-24.4,59,17,25,101.56,Mainly Clear,Los Angeles
1/14/2012 20:00,-19.6,-25.8,58,13,25,101.62,Mainly Clear,Chicago
1/14/2012 21:00,-20,-25.9,59,11,25,101.65,Mostly Cloudy,Houston
1/14/2012 22:00,-19.9,-26,58,13,25,101.74,Mostly Cloudy,Phoenix
1/14/2012 23:00,-20.3,-26.2,59,9,25,101.79,Mostly Cloudy,Philadelphia
1/15/2012 0:00,-21.2,-26.8,61,11,25,101.81,Cloudy,San Antonio
1/15/2012 1:00,-21.1,-26.6,61,9,25,101.86,Cloudy,San Diego
1/15/2012 2:00,-21.4,-26.6,63,9,25,101.99,Cloudy,Dallas
1/15/2012 3:00,-20.7,-26.1,62,4,25,102.04,Cloudy,San Jose
1/15/2012 4:00,-21,-26.6,61,0,25,102.12,Cloudy,Austin
1/15/2012 5:00,-21.3,-26.5,63,6,25,102.19,Mostly Cloudy,Jacksonville
1/15/2012 6:00,-23.2,-28.5,62,7,25,102.28,Mostly Cloudy,Fort Worth
1/15/2012 7:00,-22.8,-28,62,9,25,102.37,Mainly Clear,Columbus
1/15/2012 8:00,-23.3,-28.5,62,7,24.1,102.45,Clear,Charlotte
1/15/2012 9:00,-22.2,-27.8,60,9,48.3,102.57,Mainly Clear,New York
1/15/2012 10:00,-20.6,-26.8,58,9,48.3,102.66,Mainly Clear,Los Angeles
1/15/2012 11:00,-19.3,-26.1,55,9,48.3,102.68,Mainly Clear,Chicago
1/15/2012 12:00,-18,-25.5,52,13,48.3,102.67,Mainly Clear,Houston
1/15/2012 13:00,-16.8,-24.2,53,20,48.3,102.65,Mainly Clear,Phoenix
1/15/2012 14:00,-16,-23.4,53,26,48.3,102.66,Mainly Clear,Philadelphia
1/15/2012 15:00,-15.4,-22.8,53,24,48.3,102.71,Clear,San Antonio
1/15/2012 16:00,-15.1,-22.8,52,24,48.3,102.79,Clear,San Diego
1/15/2012 17:00,-16.2,-23.2,55,15,25,102.85,Clear,Dallas
1/15/2012 18:00,-16.3,-22.9,57,17,25,102.89,Clear,San Jose
1/15/2012 19:00,-16.3,-22.7,58,20,25,102.94,Clear,Austin
1/15/2012 20:00,-16.7,-22.4,61,17,25,102.98,Clear,Jacksonville
1/15/2012 21:00,-16.9,-22.2,63,15,25,103.02,Clear,Fort Worth
1/15/2012 22:00,-16.9,-21.7,66,17,25,103.07,Clear,Columbus
1/15/2012 23:00,-16.9,-21.4,68,15,25,103.09,Clear,Charlotte
1/16/2012 0:00,-17.1,-21.9,66,15,25,103.09,Clear,New York
1/16/2012 1:00,-17.8,-22.7,65,6,25,103.05,Clear,Los Angeles
1/16/2012 2:00,-18.5,-23,68,6,25,103.08,Clear,Chicago
1/16/2012 3:00,-19.2,-23.8,67,6,25,103.07,Clear,Houston
1/16/2012 4:00,-18.7,-23.5,66,0,25,103.05,Clear,Phoenix
1/16/2012 5:00,-19.1,-23.3,69,0,25,103.02,Clear,Philadelphia
1/16/2012 6:00,-18.7,-23.2,68,0,25,103.01,Clear,San Antonio
1/16/2012 7:00,-17.9,-21.5,73,4,48.3,102.96,Mainly Clear,San Diego
1/16/2012 8:00,-17.9,-22.6,67,9,48.3,102.9,Mostly Cloudy,Dallas
1/16/2012 9:00,-14.4,-20.7,59,22,48.3,102.75,Cloudy,San Jose
1/16/2012 10:00,-13.6,-18.7,65,19,48.3,102.62,Mostly Cloudy,Austin
1/16/2012 11:00,-12.7,-17.7,66,20,48.3,102.44,Mostly Cloudy,Jacksonville
1/16/2012 12:00,-10.7,-16.9,60,19,48.3,102.17,Mostly Cloudy,Fort Worth
1/16/2012 13:00,-10.1,-16.1,61,13,48.3,101.92,Cloudy,Columbus
1/16/2012 14:00,-9,-13.8,68,13,48.3,101.71,Mostly Cloudy,Charlotte
1/16/2012 15:00,-8,-13.8,63,17,48.3,101.49,Cloudy,New York
1/16/2012 16:00,-7.1,-14.1,57,9,48.3,101.41,Cloudy,Los Angeles
1/16/2012 17:00,-7.6,-14.8,56,4,25,101.34,Mostly Cloudy,Chicago
1/16/2012 18:00,-12.5,-17.5,66,15,25,101.31,Mainly Clear,Houston
1/16/2012 19:00,-14.8,-19.1,70,15,25,101.23,Mainly Clear,Phoenix
1/16/2012 20:00,-14,-18.3,70,13,25,101.19,Cloudy,Philadelphia
1/16/2012 21:00,-12.9,-17.1,71,11,25,101.12,Cloudy,San Antonio
1/16/2012 22:00,-12.2,-16.5,70,9,25,101.05,Cloudy,San Diego
1/16/2012 23:00,-11.5,-15.7,71,7,25,100.98,Cloudy,Dallas
1/17/2012 0:00,-10.8,-15,71,9,25,100.94,Cloudy,San Jose
1/17/2012 1:00,-10.4,-14.6,71,9,25,100.88,Cloudy,Austin
1/17/2012 2:00,-9.7,-13.7,73,9,25,100.84,Cloudy,Jacksonville
1/17/2012 3:00,-9.2,-13.2,73,6,25,100.84,Cloudy,Fort Worth
1/17/2012 4:00,-9,-12.2,78,6,6.4,100.8,Freezing Drizzle,Columbus
1/17/2012 5:00,-8.3,-10.4,85,6,3.6,100.75,"Freezing Drizzle,Snow",Charlotte
1/17/2012 6:00,-7.7,-9.9,84,6,2.4,100.72,"Freezing Drizzle,Snow",New York
1/17/2012 7:00,-7.5,-9.6,85,9,2,100.69,Snow,Los Angeles
1/17/2012 8:00,-7.4,-9.6,84,9,2.4,100.65,Snow,Chicago
1/17/2012 9:00,-7,-9.5,82,15,4,100.59,Snow,Houston
1/17/2012 10:00,-6.5,-9,82,15,1.2,100.6,Snow,Phoenix
1/17/2012 11:00,-6.1,-8.5,83,15,2.4,100.53,Snow,Philadelphia
1/17/2012 12:00,-5.3,-7.9,82,19,2.8,100.38,Snow,San Antonio
1/17/2012 13:00,-5.1,-7.7,82,22,2.4,100.23,Snow,San Diego
1/17/2012 14:00,-4.3,-6.5,85,22,1.6,100.05,Snow,Dallas
1/17/2012 15:00,-3.7,-6,84,24,1.2,99.9,Snow,San Jose
1/17/2012 16:00,-3.5,-6,83,28,1.2,99.69,Snow,Austin
1/17/2012 17:00,-3.6,-5.9,84,22,1.6,99.57,Snow,Jacksonville
1/17/2012 18:00,-3.5,-5.8,84,22,2.4,99.38,Snow,Fort Worth
1/17/2012 19:00,-3.3,-5.6,84,24,4.8,99.22,"Freezing Drizzle,Snow",Columbus
1/17/2012 20:00,-3.6,-5.7,85,24,3.2,98.98,Freezing Rain,Charlotte
1/17/2012 21:00,-2.9,-4.9,86,26,2.8,98.71,Freezing Rain,New York
1/17/2012 22:00,-1.6,-3.2,89,17,3.2,98.47,Freezing Rain,Los Angeles
1/17/2012 23:00,-0.6,-2.1,90,7,2.8,98.32,"Freezing Rain,Fog",Chicago
1/18/2012 0:00,2.1,0.7,90,11,8,98.31,Fog,Houston
1/18/2012 1:00,3.7,-2.1,66,83,25,98.36,Mostly Cloudy,Phoenix
1/18/2012 2:00,0.5,-4,72,70,25,98.62,Mostly Cloudy,Philadelphia
1/18/2012 3:00,-3.5,-8.2,70,57,25,99,Mostly Cloudy,San Antonio
1/18/2012 4:00,-6.1,-10.9,69,48,25,99.36,Snow,San Diego
1/18/2012 5:00,-7.7,-12.4,69,46,19.3,99.7,Snow,Dallas
1/18/2012 6:00,-8.5,-13.9,65,39,19.3,100,Mostly Cloudy,San Jose
1/18/2012 7:00,-9.8,-15.4,64,39,19.3,100.22,Mainly Clear,Austin
1/18/2012 8:00,-10.9,-16.6,63,35,24.1,100.43,Mainly Clear,Jacksonville
1/18/2012 9:00,-11.2,-17.2,61,43,24.1,100.65,Mainly Clear,Fort Worth
1/18/2012 10:00,-11.2,-17.2,61,35,24.1,100.78,Mainly Clear,Columbus
1/18/2012 11:00,-11.1,-17.7,58,39,24.1,100.92,Mainly Clear,Charlotte
1/18/2012 12:00,-11,-17.8,57,37,24.1,101,Mainly Clear,New York
1/18/2012 13:00,-10.6,-17.8,55,32,24.1,101.09,Mainly Clear,Los Angeles
1/18/2012 14:00,-10.3,-17.6,55,28,48.3,101.19,Mainly Clear,Chicago
1/18/2012 15:00,-10.4,-18,54,30,48.3,101.32,Mainly Clear,Houston
1/18/2012 16:00,-10.6,-18.4,53,26,48.3,101.45,Mainly Clear,Phoenix
1/18/2012 17:00,-11.3,-18.8,54,26,48.3,101.54,Clear,Philadelphia
1/18/2012 18:00,-12,-18.2,60,22,25,101.67,Clear,San Antonio
1/18/2012 19:00,-12.7,-18.7,61,22,25,101.78,Clear,San Diego
1/18/2012 20:00,-13.4,-19.2,62,17,25,101.83,Clear,Dallas
1/18/2012 21:00,-13.7,-19.3,63,17,25,101.89,Clear,San Jose
1/18/2012 22:00,-14.2,-19.8,62,13,25,101.92,Clear,Austin
1/18/2012 23:00,-14.9,-19.9,66,6,25,101.93,Clear,Jacksonville
1/19/2012 0:00,-16.6,-20.9,69,7,25,101.94,Clear,Fort Worth
1/19/2012 1:00,-15.2,-18.4,76,4,25,101.89,Clear,Columbus
1/19/2012 2:00,-14.3,-17.4,77,6,25,101.86,Clear,Charlotte
1/19/2012 3:00,-18,-21.6,73,6,25,101.83,Clear,New York
1/19/2012 4:00,-15.4,-18.3,78,7,25,101.81,Clear,Los Angeles
1/19/2012 5:00,-16.6,-19.9,76,6,25,101.85,Clear,Chicago
1/19/2012 6:00,-15.3,-19.7,69,6,25,101.83,Clear,Houston
1/19/2012 7:00,-14.6,-19.2,68,6,24.1,101.84,Clear,Phoenix
1/19/2012 8:00,-13.7,-18.4,68,19,48.3,101.84,Clear,Philadelphia
1/19/2012 9:00,-12.7,-17.2,69,17,48.3,101.73,Clear,San Antonio
1/19/2012 10:00,-11.7,-17.2,64,20,48.3,101.68,Mainly Clear,San Diego
1/19/2012 11:00,-11,-16.9,62,26,48.3,101.56,Mostly Cloudy,Dallas
1/19/2012 12:00,-8.8,-15.4,59,15,48.3,101.42,Mostly Cloudy,San Jose
1/19/2012 13:00,-7.3,-14.7,55,20,48.3,101.22,Mostly Cloudy,Austin
1/19/2012 14:00,-7,-14.9,53,20,48.3,101.03,Mostly Cloudy,Jacksonville
1/19/2012 15:00,-6.7,-15,52,26,48.3,100.88,Cloudy,Fort Worth
1/19/2012 16:00,-6.7,-14.9,52,24,24.1,100.76,Cloudy,Columbus
1/19/2012 17:00,-6.9,-14.7,54,17,24.1,100.7,Cloudy,Charlotte
1/19/2012 18:00,-5,-12.9,54,19,25,100.66,Cloudy,New York
1/19/2012 19:00,-3.6,-12.7,49,30,25,100.61,Snow,Los Angeles
1/19/2012 20:00,-3.7,-11.9,53,30,16.1,100.63,Snow,Chicago
1/19/2012 21:00,-5,-8.4,77,24,2,100.6,Snow,Houston
1/19/2012 22:00,-4.2,-9.3,68,32,25,100.51,Snow,Phoenix
1/19/2012 23:00,-4.1,-8.9,69,26,25,100.47,Snow,Philadelphia
1/20/2012 0:00,-4.1,-8.6,71,26,25,100.5,Mostly Cloudy,San Antonio
1/20/2012 1:00,-4.1,-8.3,73,20,25,100.54,Snow,San Diego
1/20/2012 2:00,-3.9,-8.1,73,22,9.7,100.64,Snow,Dallas
1/20/2012 3:00,-4.8,-9.9,67,19,25,100.75,Mostly Cloudy,San Jose
1/20/2012 4:00,-6,-10.2,72,19,16.1,100.87,Snow,Austin
1/20/2012 5:00,-6.3,-12.2,63,33,25,100.98,Snow,Jacksonville
1/20/2012 6:00,-7.6,-14.3,59,28,25,101.13,Cloudy,Fort Worth
1/20/2012 7:00,-8.6,-15.6,57,28,25,101.27,Mostly Cloudy,Columbus
1/20/2012 8:00,-10.4,-16.2,62,33,24.1,101.47,Mainly Clear,Charlotte
1/20/2012 9:00,-12.2,-18.1,61,32,24.1,101.59,Clear,New York
1/20/2012 10:00,-13.7,-20.3,57,33,24.1,101.72,Mainly Clear,Los Angeles
1/20/2012 11:00,-14.2,-21.2,55,32,24.1,101.84,Clear,Chicago
1/20/2012 12:00,-15.2,-22.1,56,30,24.1,101.88,Clear,Houston
1/20/2012 13:00,-15.8,-23.7,51,30,24.1,101.96,Clear,Phoenix
1/20/2012 14:00,-15.5,-24.1,48,30,48.3,101.98,Mainly Clear,Philadelphia
1/20/2012 15:00,-15,-23.9,47,30,48.3,102.09,Mainly Clear,San Antonio
1/20/2012 16:00,-14.8,-24.1,45,24,48.3,102.15,Mainly Clear,San Diego
1/20/2012 17:00,-15.4,-24.3,46,17,48.3,102.21,Mainly Clear,Dallas
1/20/2012 18:00,-15.9,-24.3,48,13,25,102.27,Mainly Clear,San Jose
1/20/2012 19:00,-16.3,-24.2,51,13,25,102.33,Mainly Clear,Austin
1/20/2012 20:00,-16.9,-24.8,50,9,25,102.34,Mainly Clear,Jacksonville
1/20/2012 21:00,-18.5,-25.6,54,9,25,102.37,Mainly Clear,Fort Worth
1/20/2012 22:00,-18.1,-25.1,54,9,25,102.36,Mainly Clear,Columbus
1/20/2012 23:00,-17.4,-24.5,54,6,25,102.37,Mostly Cloudy,Charlotte
1/21/2012 0:00,-16.4,-23.7,53,6,25,102.29,Cloudy,New York
1/21/2012 1:00,-16.1,-23.6,52,0,25,102.26,Cloudy,Los Angeles
1/21/2012 2:00,-15.3,-22.8,53,0,25,102.27,Cloudy,Chicago
1/21/2012 3:00,-15.9,-21.9,60,7,25,102.23,Cloudy,Houston
1/21/2012 4:00,-15.3,-21.8,58,7,25,102.18,Cloudy,Phoenix
1/21/2012 5:00,-14.8,-22.9,50,11,25,102.08,Cloudy,Philadelphia
1/21/2012 6:00,-14.3,-22,52,9,25,101.98,Cloudy,San Antonio
1/21/2012 7:00,-13.9,-22.1,50,9,25,102.04,Cloudy,San Diego
1/21/2012 8:00,-14,-21.8,52,9,25,102.06,Cloudy,Dallas
1/21/2012 9:00,-15.9,-21,65,13,24.1,102.11,Snow,San Jose
1/21/2012 10:00,-16.3,-21.4,65,17,24.1,102.12,Snow,Austin
1/21/2012 11:00,-15.9,-21.2,64,19,24.1,102.09,Snow,Jacksonville
1/21/2012 12:00,-14.6,-20.3,62,15,24.1,102.03,Mostly Cloudy,Fort Worth
1/21/2012 13:00,-13.4,-19.8,59,15,24.1,102.01,Mainly Clear,Columbus
1/21/2012 14:00,-12.5,-19.7,55,13,24.1,102.01,Clear,Charlotte
1/21/2012 15:00,-11.8,-18.9,56,11,24.1,102.06,Clear,New York
1/21/2012 16:00,-11.6,-18.8,55,7,48.3,102.11,Clear,Los Angeles
1/21/2012 17:00,-12.1,-19.8,53,11,48.3,102.16,Clear,Chicago
1/21/2012 18:00,-13,-20.2,55,6,25,102.24,Clear,Houston
1/21/2012 19:00,-13.4,-19.9,58,4,25,102.27,Clear,Phoenix
1/21/2012 20:00,-18.5,-24.4,60,4,25,102.36,Clear,Philadelphia
1/21/2012 21:00,-16,-20.8,66,9,25,102.47,Clear,San Antonio
1/21/2012 22:00,-17.6,-23.3,61,0,25,102.52,Clear,San Diego
1/21/2012 23:00,-17.4,-21.7,69,0,25,102.54,Mainly Clear,Dallas
1/22/2012 0:00,-18.3,-22.5,70,0,25,102.57,Clear,San Jose
1/22/2012 1:00,-17.5,-21.3,72,4,25,102.64,Clear,Austin
1/22/2012 2:00,-18.5,-22.6,70,0,25,102.71,Clear,Jacksonville
1/22/2012 3:00,-18.4,-23,67,0,16.1,102.75,Cloudy,Fort Worth
1/22/2012 4:00,-17.2,-21.5,69,0,25,102.79,Mainly Clear,Columbus
1/22/2012 5:00,-19.5,-23.4,71,6,16.1,102.84,Mainly Clear,Charlotte
1/22/2012 6:00,-19,-22.9,71,6,0.8,102.85,Freezing Fog,New York
1/22/2012 7:00,-18.6,-22.8,69,6,12.9,102.91,Mainly Clear,Los Angeles
1/22/2012 8:00,-18.5,-22,74,4,24.1,102.98,Mainly Clear,Chicago
1/22/2012 9:00,-16.2,-19.2,78,7,48.3,103.01,Mostly Cloudy,Houston
1/22/2012 10:00,-14.5,-17.2,80,9,8,103.02,Fog,Phoenix
1/22/2012 11:00,-13,-15.5,81,6,8,103.04,Fog,Philadelphia
1/22/2012 12:00,-11.5,-15.4,73,9,8,102.97,Haze,San Antonio
1/22/2012 13:00,-11.2,-16,68,11,8,102.86,Haze,San Diego
1/22/2012 14:00,-9.4,-14.8,65,9,16.1,102.74,Cloudy,Dallas
1/22/2012 15:00,-8.7,-14.5,63,9,16.1,102.65,Cloudy,San Jose
1/22/2012 16:00,-8,-14.7,59,6,19.3,102.6,Cloudy,Austin
1/22/2012 17:00,-9.5,-15.8,60,19,19.3,102.57,Cloudy,Jacksonville
1/22/2012 18:00,-10.4,-16.1,63,19,19.3,102.52,Mostly Cloudy,Fort Worth
1/22/2012 19:00,-10.4,-16.2,62,19,19.3,102.47,Mostly Cloudy,Columbus
1/22/2012 20:00,-12.3,-16.8,69,15,19.3,102.44,Mainly Clear,Charlotte
1/22/2012 21:00,-12.9,-17.2,70,15,16.1,102.38,Clear,New York
1/22/2012 22:00,-13.2,-17,73,13,16.1,102.33,Mostly Cloudy,Los Angeles
1/22/2012 23:00,-13.3,-17.1,73,9,16.1,102.28,Mainly Clear,Chicago
1/23/2012 0:00,-12.9,-17,71,11,25,102.22,Mostly Cloudy,Houston
1/23/2012 1:00,-12.9,-17.2,70,11,25,102.14,Mainly Clear,Phoenix
1/23/2012 2:00,-13.2,-17.1,72,13,25,102.1,Mostly Cloudy,Philadelphia
1/23/2012 3:00,-12.1,-16,73,13,25,101.99,Cloudy,San Antonio
1/23/2012 4:00,-11.2,-15.2,72,11,25,101.88,Cloudy,San Diego
1/23/2012 5:00,-9.9,-13.9,73,11,25,101.79,Cloudy,Dallas
1/23/2012 6:00,-8.8,-12.8,73,7,25,101.76,Cloudy,San Jose
1/23/2012 7:00,-8.1,-12.1,73,13,25,101.67,Mostly Cloudy,Austin
1/23/2012 8:00,-7.2,-11.1,74,11,24.1,101.69,Mostly Cloudy,Jacksonville
1/23/2012 9:00,-4.9,-9.2,72,11,48.3,101.59,Mostly Cloudy,Fort Worth
1/23/2012 10:00,-3.6,-7.9,72,9,48.3,101.58,Mostly Cloudy,Columbus
1/23/2012 11:00,1.2,-3.2,72,11,48.3,101.49,Cloudy,Charlotte
1/23/2012 12:00,2.3,-2.4,71,6,48.3,101.33,Cloudy,New York
1/23/2012 13:00,2.5,-1.5,75,22,48.3,101.14,Cloudy,Los Angeles
1/23/2012 14:00,2.7,-1.1,76,26,48.3,101.01,Rain,Chicago
1/23/2012 15:00,2.7,-0.9,77,30,24.1,100.86,Rain,Houston
1/23/2012 16:00,3.1,-0.3,78,28,24.1,100.71,Cloudy,Phoenix
1/23/2012 17:00,3.1,-0.4,78,28,16.1,100.61,Rain,Philadelphia
1/23/2012 18:00,3,1.2,88,19,4,100.54,"Rain,Fog",San Antonio
1/23/2012 19:00,3.2,1.4,88,22,8,100.43,"Rain,Fog",San Diego
1/23/2012 20:00,2.9,1.2,89,26,9.7,100.32,"Drizzle,Fog",Dallas
1/23/2012 21:00,3.3,1.7,89,24,11.3,100.22,Drizzle,San Jose
1/23/2012 22:00,3.6,2.2,91,28,25,100.1,Cloudy,Austin
1/23/2012 23:00,4,2.5,90,22,25,100.08,Cloudy,Jacksonville
1/24/2012 0:00,3.5,2.3,92,17,12.9,100.04,Rain,Fort Worth
1/24/2012 1:00,3.1,1.9,92,19,16.1,100.04,Cloudy,Columbus
1/24/2012 2:00,3.1,2.1,93,9,9.7,100.09,Rain,Charlotte
1/24/2012 3:00,5,3.6,91,19,9.7,100.19,Rain,New York
1/24/2012 4:00,4.2,1.2,81,30,25,100.25,Cloudy,Los Angeles
1/24/2012 5:00,3.7,-0.2,76,41,25,100.37,Cloudy,Chicago
1/24/2012 6:00,3.4,-0.6,75,28,25,100.45,Cloudy,Houston
1/24/2012 7:00,2.9,-1.1,75,26,16.1,100.49,Cloudy,Phoenix
1/24/2012 8:00,3,-1.7,71,28,19.3,100.52,Mostly Cloudy,Philadelphia
1/24/2012 9:00,2.9,-1.8,71,30,24.1,100.6,Cloudy,San Antonio
1/24/2012 10:00,3,-2,70,35,24.1,100.65,Cloudy,San Diego
1/24/2012 11:00,3.1,-1.9,70,33,24.1,100.7,Cloudy,Dallas
1/24/2012 12:00,3.2,-2.3,67,30,24.1,100.72,Cloudy,San Jose
1/24/2012 13:00,2.8,-2.4,69,39,24.1,100.73,Cloudy,Austin
1/24/2012 14:00,2.4,-2.4,71,35,24.1,100.75,Rain,Jacksonville
1/24/2012 15:00,1.9,-2.2,74,26,19.3,100.8,Snow,Fort Worth
1/24/2012 16:00,1.7,-2.4,74,30,24.1,100.82,Cloudy,Columbus
1/24/2012 17:00,1.6,-2.8,73,26,24.1,100.88,Snow Showers,Charlotte
1/24/2012 18:00,1.5,-2.9,72,22,25,100.95,Snow Showers,New York
1/24/2012 19:00,1.5,-3.2,71,32,25,101.01,Snow Showers,Los Angeles
1/24/2012 20:00,1.3,-3.2,72,19,25,101.06,Cloudy,Chicago
1/24/2012 21:00,1.1,-3,74,20,25,101.11,Mostly Cloudy,Houston
1/24/2012 22:00,1.1,-3.4,72,22,25,101.13,Mostly Cloudy,Phoenix
1/24/2012 23:00,1,-3.4,72,28,25,101.16,Snow Showers,Philadelphia
1/25/2012 0:00,0.5,-4.6,69,28,25,101.2,Cloudy,San Antonio
1/25/2012 1:00,-0.1,-5.2,68,22,25,101.26,Mostly Cloudy,San Diego
1/25/2012 2:00,-0.4,-5.9,66,20,25,101.37,Mostly Cloudy,Dallas
1/25/2012 3:00,-0.5,-6.2,65,24,25,101.45,Cloudy,San Jose
1/25/2012 4:00,-0.7,-6,67,24,25,101.52,Cloudy,Austin
1/25/2012 5:00,-1.7,-7.7,64,33,25,101.58,Mostly Cloudy,Jacksonville
1/25/2012 6:00,-2.8,-9,62,35,25,101.66,Mostly Cloudy,Fort Worth
1/25/2012 7:00,-3.9,-10,63,37,25,101.79,Mostly Cloudy,Columbus
1/25/2012 8:00,-4.7,-10.9,62,26,24.1,101.94,Mostly Cloudy,Charlotte
1/25/2012 9:00,-5.2,-11.3,62,28,24.1,102.05,Cloudy,New York
1/25/2012 10:00,-5.3,-11.4,62,22,24.1,102.09,Mostly Cloudy,Los Angeles
1/25/2012 11:00,-5.3,-11.9,60,19,24.1,102.14,Mostly Cloudy,Chicago
1/25/2012 12:00,-5,-11.8,59,20,24.1,102.06,Mostly Cloudy,Houston
1/25/2012 13:00,-4.7,-11.7,58,20,24.1,102.01,Mainly Clear,Phoenix
1/25/2012 14:00,-4.5,-11,60,22,24.1,101.98,Mainly Clear,Philadelphia
1/25/2012 15:00,-4.4,-11.2,59,22,24.1,101.94,Mainly Clear,San Antonio
1/25/2012 16:00,-4.4,-11.3,59,19,24.1,101.96,Mostly Cloudy,San Diego
1/25/2012 17:00,-4.8,-11.4,60,20,24.1,102.01,Mainly Clear,Dallas
1/25/2012 18:00,-5.1,-11.4,61,11,25,102.07,Mainly Clear,San Jose
1/25/2012 19:00,-5.4,-11.5,62,13,25,102.14,Mostly Cloudy,Austin
1/25/2012 20:00,-4.9,-11.6,59,7,25,102.07,Mostly Cloudy,Jacksonville
1/25/2012 21:00,-5.4,-11.1,64,7,25,102.01,Mostly Cloudy,Fort Worth
1/25/2012 22:00,-5.5,-11.3,64,0,25,101.99,Mostly Cloudy,Columbus
1/25/2012 23:00,-5.4,-11.4,63,6,25,102.01,Mostly Cloudy,Charlotte
1/26/2012 0:00,-5.9,-11.7,64,6,25,101.99,Mostly Cloudy,New York
1/26/2012 1:00,-7,-12.1,67,4,25,101.95,Clear,Los Angeles
1/26/2012 2:00,-8.2,-12.6,71,6,25,101.99,Clear,Chicago
1/26/2012 3:00,-8.1,-12.5,71,0,25,101.97,Clear,Houston
1/26/2012 4:00,-8.5,-13.5,67,0,25,101.95,Clear,Phoenix
1/26/2012 5:00,-9,-13.9,68,6,25,102.02,Clear,Philadelphia
1/26/2012 6:00,-11.2,-15,73,6,25,102.06,Clear,San Antonio
1/26/2012 7:00,-10.6,-14.4,74,6,24.1,102.01,Mainly Clear,San Diego
1/26/2012 8:00,-9.2,-13.3,72,6,24.1,102.08,Clear,Dallas
1/26/2012 9:00,-7.9,-12.4,70,11,24.1,102.01,Mainly Clear,San Jose
1/26/2012 10:00,-5.7,-12.4,59,11,24.1,102.04,Mainly Clear,Austin
1/26/2012 11:00,-5,-12.1,57,7,24.1,102.05,Mainly Clear,Jacksonville
1/26/2012 12:00,-4.6,-12.5,54,11,24.1,101.88,Mainly Clear,Fort Worth
1/26/2012 13:00,-4,-12,54,15,24.1,101.71,Mostly Cloudy,Columbus
1/26/2012 14:00,-3.4,-12.5,49,11,24.1,101.6,Mostly Cloudy,Charlotte
1/26/2012 15:00,-3,-14.1,42,13,24.1,101.53,Mostly Cloudy,New York
1/26/2012 16:00,-3.8,-12.2,52,19,24.1,101.52,Cloudy,Los Angeles
1/26/2012 17:00,-4.3,-12.2,54,20,24.1,101.4,Cloudy,Chicago
1/26/2012 18:00,-4.7,-13.7,49,24,25,101.28,Cloudy,Houston
1/26/2012 19:00,-4.5,-13.5,49,17,25,101.25,Cloudy,Phoenix
1/26/2012 20:00,-4.6,-13,52,17,25,101.15,Snow Showers,Philadelphia
1/26/2012 21:00,-5.2,-12.1,58,20,25,100.99,Snow,San Antonio
1/26/2012 22:00,-5.3,-10.2,68,22,16.1,100.92,Snow,San Diego
1/26/2012 23:00,-5.8,-9.1,77,22,6.4,100.81,Snow,Dallas
1/27/2012 0:00,-5.7,-8.8,79,28,4.8,100.68,Snow,San Jose
1/27/2012 1:00,-5.5,-8.3,81,24,2.4,100.58,Snow,Austin
1/27/2012 2:00,-5.5,-8.2,81,26,3.2,100.47,Snow,Jacksonville
1/27/2012 3:00,-5.3,-8.1,81,28,4,100.33,Snow,Fort Worth
1/27/2012 4:00,-4.9,-7.6,81,26,2.4,100.13,Snow,Columbus
1/27/2012 5:00,-4,-6.6,82,22,16.1,99.98,Snow,Charlotte
1/27/2012 6:00,-2.1,-4.2,86,19,19.3,99.8,Snow,New York
1/27/2012 7:00,-0.8,-2.9,86,22,16.1,99.61,Freezing Rain,Los Angeles
1/27/2012 8:00,0.3,-1.7,86,20,12.9,99.47,Freezing Rain,Chicago
1/27/2012 9:00,0.7,-1.4,86,17,12.9,99.34,Rain,Houston
1/27/2012 10:00,0.6,-1.2,88,17,8,99.18,"Rain,Fog",Phoenix
